%time,field.left,field.right
1418801889833720793,-1.24727964401,2.49455928802
1418801889934075781,-1.24674463272,2.24414038658
1418801890033915171,-1.24588906765,2.32565975189
1418801890134605266,-1.32954800129,2.40980577469
1418801890233969552,-1.33010208607,2.41080999374
1418801890334703184,-1.24453389645,2.40609884262
1418801890434087547,-0.999710679054,2.7492043972
1418801890534779416,-0.996432363987,2.74018907547
1418801890637255161,-0.998171746731,2.57861042023
1418801890734413267,-0.996677458286,2.6578066349
1418801890833919494,-1.16372776031,2.49370241165
1418801890934175455,-1.49677538872,2.32831716537
1418801891033945616,-1.41197037697,2.15948390961
1418801891133731816,-1.49691534042,2.24537301064
1418801891233926833,-1.07975900173,1.91034293175
1418801891334124938,-0.498970657587,1.24742662907
1418801891433949455,0.0,0.082933947444
1418801891533872386,0.0,0.0
